kshitij9292_USB_LORA__Schematic.schdoc	kshitij9292/USB_LORA	Schematic.schdoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_GATEWAY_GATEWAY__Main.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_GATEWAY/GATEWAY/Main.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_GATEWAY_GATEWAY__POWER.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_GATEWAY/GATEWAY/POWER.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_NODE__CONN.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE/NODE/CONN.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_NODE__Display.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE/NODE/Display.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_NODE__Main.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE/NODE/Main.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_NODE__Power.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE/NODE/Power.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_NODE__Sensor.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE/NODE/Sensor.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_V1.1_WSN_V1.1__CONN.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE_V1.1/WSN_V1.1/CONN.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_V1.1_WSN_V1.1__Display.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE_V1.1/WSN_V1.1/Display.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_V1.1_WSN_V1.1__Main.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE_V1.1/WSN_V1.1/Main.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_V1.1_WSN_V1.1__Power.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE_V1.1/WSN_V1.1/Power.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__HARDWARE_WSN_NODE_V1.1_WSN_V1.1__Sensor.SchDoc	Kyuubi0323/Wireless_Sensor_Network_20231	HARDWARE/WSN_NODE_V1.1/WSN_V1.1/Sensor.SchDoc	main
Kyuubi0323_Wireless_Sensor_Network_20231__REFERENCE_nrf52840__840P..08.schdoc	Kyuubi0323/Wireless_Sensor_Network_20231	REFERENCE/nrf52840/840P..08.schdoc	main
lauraks_transponderPCB__RXTX4.SchDoc	lauraks/transponderPCB	RXTX4.SchDoc	master
lauraks_transponderPCB__RXTX4F.SchDoc	lauraks/transponderPCB	RXTX4F.SchDoc	master
lauraks_transponderPCB__Sheet1.SchDoc	lauraks/transponderPCB	Sheet1.SchDoc	master
lauraks_transponderPCB__Sheet2.SchDoc	lauraks/transponderPCB	Sheet2.SchDoc	master
LawrenceBrode_playstation.uno__update_Altium__PS1connections.schdoc	LawrenceBrode/playstation.uno	update/Altium/PS1connections.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC102.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC102.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC103.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC103.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC106.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC106.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC201.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC201.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC203.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC203.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC204.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC204.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC304.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC304.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC310.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC310.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC502.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC502.schdoc	main
LawrenceBrode_playstation.uno__update_Altium_partsSymbolsFootprints__IC723.schdoc	LawrenceBrode/playstation.uno	update/Altium/partsSymbolsFootprints/IC723.schdoc	main
LE-TOM_JTAG-HS3__hs3.schdoc	LE-TOM/JTAG-HS3	hs3.schdoc	master
LiangZai-Embedded_L-BAND__L-BAND_V1_0_2.Hardware__L_BAND_V1_0.schdoc	LiangZai-Embedded/L-BAND	L-BAND_V1_0/2.Hardware/L_BAND_V1_0.schdoc	main
LiangZai-Embedded_L-BAND__L-BAND_V2_0_2.Hardware__L-BAND_V2_0.schdoc	LiangZai-Embedded/L-BAND	L-BAND_V2_0/2.Hardware/L-BAND_V2_0.schdoc	main
LieBtrau_garage-door-rke__hardware_Altium__BRD220522.schdoc	LieBtrau/garage-door-rke	hardware/Altium/BRD220522.schdoc	main
LieBtrau_garage-door-rke__hardware_Altium__BRD220523.schdoc	LieBtrau/garage-door-rke	hardware/Altium/BRD220523.schdoc	main
LieBtrau_pulse-dtmf-converter__Hardware__Pulse_to_DTMF_Converter.schdoc	LieBtrau/pulse-dtmf-converter	Hardware/Pulse_to_DTMF_Converter.schdoc	master
lilaoshi666_lilaoshi666__ADC_Conditioning.SchDoc	lilaoshi666/lilaoshi666	ADC_Conditioning.SchDoc	main
lilaoshi666_lilaoshi666__adc_conditioning_circuit.SchDoc	lilaoshi666/lilaoshi666	adc_conditioning_circuit.SchDoc	main
liu2548253579_AT32_FOC__hardware_AT32_FOC_Altium_AS5600_AS5600__1_AS5600.schdoc.schdoc	liu2548253579/AT32_FOC	hardware/AT32_FOC_Altium/AS5600/AS5600/1_AS5600.schdoc.schdoc	master
liu2548253579_AT32_FOC__hardware_AT32_FOC_Altium_AT32_FOC_AT32_FOC__1_AT32_FOC_CORE.schdoc.schdoc	liu2548253579/AT32_FOC	hardware/AT32_FOC_Altium/AT32_FOC/AT32_FOC/1_AT32_FOC_CORE.schdoc.schdoc	master
m3y54m_pcb-esp32-s3-wroom-1-breakout-board__project__ESP32-S3-WROOM-1-BREAKOUT.SchDoc	m3y54m/pcb-esp32-s3-wroom-1-breakout-board	project/ESP32-S3-WROOM-1-BREAKOUT.SchDoc	master
maciejmiklas_capacitive-plan-monitor__pcb__altium.schdoc	maciejmiklas/capacitive-plan-monitor	pcb/altium.schdoc	main
Madhumathimmiv_8-bit-breadboard-computer-modules__schematic_Register__register.schdoc	Madhumathimmiv/8-bit-breadboard-computer-modules	schematic/Register/register.schdoc	master
Manimohan05_Linear-Power-supply__Sheet_1_2023-05-23.schdoc	Manimohan05/Linear-Power-supply	Sheet_1_2023-05-23.schdoc	main
mars-tu_MI-4__Schematic__Sheet_1.schdoc	mars-tu/MI-4	Schematic/Sheet_1.schdoc	main
mars-tu_MI-4__Schematic__Sheet_1_2021-06-19.schdoc	mars-tu/MI-4	Schematic/Sheet_1_2021-06-19.schdoc	main
marvil6_Radxa-CM5-IO-ASCII__01_COVER.SchDoc	marvil6/Radxa-CM5-IO-ASCII	01_COVER.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__02_INDEX.SchDoc	marvil6/Radxa-CM5-IO-ASCII	02_INDEX.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__03_Block.SchDoc	marvil6/Radxa-CM5-IO-ASCII	03_Block.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__04_HDMII_TX.SchDoc	marvil6/Radxa-CM5-IO-ASCII	04_HDMII_TX.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__05_Ethernet.SchDoc	marvil6/Radxa-CM5-IO-ASCII	05_Ethernet.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__06_MicroSD_Card.SchDoc	marvil6/Radxa-CM5-IO-ASCII	06_MicroSD_Card.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__07_PCIE_WIFI.SchDoc	marvil6/Radxa-CM5-IO-ASCII	07_PCIE_WIFI.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__08_AUDIO.SchDoc	marvil6/Radxa-CM5-IO-ASCII	08_AUDIO.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__09_MIPI_LCD_TX1.SchDoc	marvil6/Radxa-CM5-IO-ASCII	09_MIPI_LCD_TX1.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__10_MIPI_LCD_TX2.SchDoc	marvil6/Radxa-CM5-IO-ASCII	10_MIPI_LCD_TX2.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__11_MIPI_CAM_RX.SchDoc	marvil6/Radxa-CM5-IO-ASCII	11_MIPI_CAM_RX.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__12_USB_HUB.SchDoc	marvil6/Radxa-CM5-IO-ASCII	12_USB_HUB.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__13_USB30_USB20.SchDoc	marvil6/Radxa-CM5-IO-ASCII	13_USB30_USB20.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__14_FAN_RTC.SchDoc	marvil6/Radxa-CM5-IO-ASCII	14_FAN_RTC.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__15_Power_DCIN.SchDoc	marvil6/Radxa-CM5-IO-ASCII	15_Power_DCIN.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__16_40PIN_Connector.SchDoc	marvil6/Radxa-CM5-IO-ASCII	16_40PIN_Connector.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__17_Connector.SchDoc	marvil6/Radxa-CM5-IO-ASCII	17_Connector.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__18_Type_C.SchDoc	marvil6/Radxa-CM5-IO-ASCII	18_Type_C.SchDoc	main
marvil6_Radxa-CM5-IO-ASCII__19_KEY_LED.SchDoc	marvil6/Radxa-CM5-IO-ASCII	19_KEY_LED.SchDoc	main
Mat931_esp32-doorbell-bus-interface__design__Bus_Interface_for_ABB-Welcome_v2.schdoc	Mat931/esp32-doorbell-bus-interface	design/Bus_Interface_for_ABB-Welcome_v2.schdoc	main
matebuteler_audio32__Schematics__Schematic_Audio32_V1.schdoc	matebuteler/audio32	Schematics/Schematic_Audio32_V1.schdoc	main
matebuteler_OpAmp__Schematics__Schematic.schdoc	matebuteler/OpAmp	Schematics/Schematic.schdoc	main
mattogodoy_open-rally-computer__docs_schematics_altium-designer__open-rally-computer.schdoc	mattogodoy/open-rally-computer	docs/schematics/altium-designer/open-rally-computer.schdoc	master
metaspartan_nova__Schematic__Sheet_1_2024-09-22.schdoc	metaspartan/nova	Schematic/Sheet_1_2024-09-22.schdoc	main
millibyte-products_ssr1pcb__Legacy_HWv1.1__SCore-SR1_2024-11-10.schdoc	millibyte-products/ssr1pcb	Legacy/HWv1.1/SCore-SR1_2024-11-10.schdoc	main
millibyte-products_ssr1pcb__Legacy_HWv1.2__SR1PCB_2024-12-18.schdoc	millibyte-products/ssr1pcb	Legacy/HWv1.2/SR1PCB_2024-12-18.schdoc	main
millibyte-products_ssr1pcb__Legacy_HWv1.3__SR1PCB_2025-01-03.schdoc	millibyte-products/ssr1pcb	Legacy/HWv1.3/SR1PCB_2025-01-03.schdoc	main
millibyte-products_ssr1pcb__Legacy_HWv1__SCore-SR1_2024-11-09.schdoc	millibyte-products/ssr1pcb	Legacy/HWv1/SCore-SR1_2024-11-09.schdoc	main
millibyte-products_ssr1pcb__beta__SR1PCB_2025-01-31.schdoc	millibyte-products/ssr1pcb	beta/SR1PCB_2025-01-31.schdoc	main
mio-19_rp2040_text_printer__pcb__Sheet_1_2022-06-08.schdoc	mio-19/rp2040_text_printer	pcb/Sheet_1_2022-06-08.schdoc	main
mlorenzati_pico-rgb2hdmi__hw__RGB2HDMI.schdoc	mlorenzati/pico-rgb2hdmi	hw/RGB2HDMI.schdoc	main
moerjie_2023-C-nuedc__pcb_Altium_Idect_2024-07-17_Idect_Board1_Schematic1__1_P1.schdoc.schdoc	moerjie/2023-C-nuedc	pcb/Altium_Idect_2024-07-17/Idect/Board1/Schematic1/1_P1.schdoc.schdoc	main
moerjie_2023-C-nuedc__pcb_Altium_Idect_2024-07-18_Idect_Board1_Schematic1__1_P1.schdoc.schdoc	moerjie/2023-C-nuedc	pcb/Altium_Idect_2024-07-18/Idect/Board1/Schematic1/1_P1.schdoc.schdoc	main
moerjie_2023-C-nuedc__pcb_Altium_Idect_2024-07-18_Idect_Board2_Schematic2__1_P1.schdoc.schdoc	moerjie/2023-C-nuedc	pcb/Altium_Idect_2024-07-18/Idect/Board2/Schematic2/1_P1.schdoc.schdoc	main
MohamedAazir_WirelessEMG__version_1.0_PCB__ESP.schdoc	MohamedAazir/WirelessEMG	version_1.0/PCB/ESP.schdoc	main
MohamedAazir_WirelessEMG__version_1.0_PCB__Filters.schdoc	MohamedAazir/WirelessEMG	version_1.0/PCB/Filters.schdoc	main
MohamedAazir_WirelessEMG__version_1.0_PCB__Power.schdoc	MohamedAazir/WirelessEMG	version_1.0/PCB/Power.schdoc	main
MRazgunas_pixhawk2.1__CB_REV_C_Altium__FULL_CB_80_Pin_REV_C.SchDoc	MRazgunas/pixhawk2.1	CB_REV_C_Altium/FULL_CB_80_Pin_REV_C.SchDoc	master
MRazgunas_pixhawk2.1__CB_REV_C_Altium__FULL_CB_INTEL_REV_C.SchDoc	MRazgunas/pixhawk2.1	CB_REV_C_Altium/FULL_CB_INTEL_REV_C.SchDoc	master
MRazgunas_pixhawk2.1__CB_REV_C_Altium__FULL_CB_Plugs_REV_C.SchDoc	MRazgunas/pixhawk2.1	CB_REV_C_Altium/FULL_CB_Plugs_REV_C.SchDoc	master
MRazgunas_pixhawk2.1__CB_REV_C_Altium__FULL_CB_Power_REV_C.SchDoc	MRazgunas/pixhawk2.1	CB_REV_C_Altium/FULL_CB_Power_REV_C.SchDoc	master
MRazgunas_pixhawk2.1__CB_REV_C_Altium__FULL_CB_Servo_REV_C.SchDoc	MRazgunas/pixhawk2.1	CB_REV_C_Altium/FULL_CB_Servo_REV_C.SchDoc	master
MRazgunas_pixhawk2.1__CB_REV_C_Altium__FULL_CB_tp_REV_C.SchDoc	MRazgunas/pixhawk2.1	CB_REV_C_Altium/FULL_CB_tp_REV_C.SchDoc	master
MRazgunas_pixhawk2.1__IMU__IMU_REV_1A.SchDoc	MRazgunas/pixhawk2.1	IMU/IMU_REV_1A.SchDoc	master
MRazgunas_pixhawk2.1__PSM__PSM_components.SchDoc	MRazgunas/pixhawk2.1	PSM/PSM_components.SchDoc	master
MRazgunas_pixhawk2.1__PSM__PSM_footprint.SchDoc	MRazgunas/pixhawk2.1	PSM/PSM_footprint.SchDoc	master
mxwiser_STM32-DCDC__Sheet_1_2021-12-09ad.schdoc	mxwiser/STM32-DCDC	Sheet_1_2021-12-09ad.schdoc	main
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__01_BlockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/01_BlockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__02_PowerDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/02_PowerDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__03_ClockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/03_ClockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__04_LMS7002M_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/04_LMS7002M_Misc.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__05_LMS7002M_RF.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/05_LMS7002M_RF.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__06_LMS7002M_Power.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/06_LMS7002M_Power.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__07_FPGA.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/07_FPGA.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__08_USB3_0_device.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/08_USB3_0_device.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v0_Schematics__09_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v0/Schematics/09_Misc.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__01_BlockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/01_BlockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__02_PowerDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/02_PowerDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__03_ClockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/03_ClockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__04_LMS7002M_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/04_LMS7002M_Misc.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__05_LMS7002M_RF.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/05_LMS7002M_RF.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__06_LMS7002M_Power.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/06_LMS7002M_Power.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__07_FPGA.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/07_FPGA.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__08_USB3_0_device.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/08_USB3_0_device.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v1_Schematics__09_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v1/Schematics/09_Misc.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__01_BlockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/01_BlockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__02_PowerDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/02_PowerDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__03_ClockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/03_ClockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__04_LMS7002M_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/04_LMS7002M_Misc.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__05_LMS7002M_RF.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/05_LMS7002M_RF.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__06_LMS7002M_Power.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/06_LMS7002M_Power.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__07_FPGA.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/07_FPGA.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__08_USB3_0_device.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/08_USB3_0_device.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v2_Schematics__09_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v2/Schematics/09_Misc.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__01_BlockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/01_BlockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__02_PowerDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/02_PowerDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__03_ClockDiagram.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/03_ClockDiagram.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__04_LMS7002M_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/04_LMS7002M_Misc.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__05_LMS7002M_RF.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/05_LMS7002M_RF.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__06_LMS7002M_Power.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/06_LMS7002M_Power.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__07_FPGA.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/07_FPGA.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__08_USB3_0_device.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/08_USB3_0_device.SchDoc	master
myriadrf_LimeSDR-Mini__hardware_1v3_Schematics__09_Misc.SchDoc	myriadrf/LimeSDR-Mini	hardware/1v3/Schematics/09_Misc.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__01_BlockDiagram.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/01_BlockDiagram.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__02_PowerDiagram.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/02_PowerDiagram.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__03_ClockDiagram.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/03_ClockDiagram.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__04_LMS7002M_Digital.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/04_LMS7002M_Digital.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__05_LMS7002M_RF.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/05_LMS7002M_RF.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__06_LMS7002M_Power.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/06_LMS7002M_Power.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__07_FPGA_banks_3_4_5.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/07_FPGA_banks_3_4_5.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__08_FPGA_banks_6_7_8.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/08_FPGA_banks_6_7_8.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__09_FPGA_misc.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/09_FPGA_misc.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__10_FPGA_power.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/10_FPGA_power.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__11_DDR2.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/11_DDR2.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__12_Periphs.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/12_Periphs.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__13_Clocks_1.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/13_Clocks_1.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__14_Clocks_2.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/14_Clocks_2.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v0_EDA_Schematics__15_BoardPowerSupply.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v0/EDA/Schematics/15_BoardPowerSupply.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__01_BlockDiagram.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/01_BlockDiagram.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__02_PowerDiagram.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/02_PowerDiagram.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__03_ClockDiagram.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/03_ClockDiagram.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__04_LMS7002M_Misc.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/04_LMS7002M_Misc.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__05_LMS7002M_RF1.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/05_LMS7002M_RF1.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__06_LMS7002M_RF2.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/06_LMS7002M_RF2.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__07_LMS7002M_Power.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/07_LMS7002M_Power.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__08_FPGA_banks_3_4_5.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/08_FPGA_banks_3_4_5.SchDoc	master
myriadrf_LimeSDR-PCIe__hardware_1v2_EDA_Schematics__09_FPGA_banks_6_7_8.SchDoc	myriadrf/LimeSDR-PCIe	hardware/1v2/EDA/Schematics/09_FPGA_banks_6_7_8.SchDoc	master
